"cidade_id","mes_ano","indice_vendas","indice_confianca_consumidor","cidade_nome","polo","coord_x_km","coord_y_km","populacao_mil","indice_renda_media","ticket_medio_regional","var_placebo_espacial"
"CID03",2025-08-01,262.5,96.7,"Serra Alta","Polo_1",22.7,16.23,83,4.387,57.68,99.06
"CID03",2025-09-01,254.9,105.3,"Serra Alta","Polo_1",22.7,16.23,83,4.387,57.68,99.06
"CID03",2025-10-01,238,102.8,"Serra Alta","Polo_1",22.7,16.23,83,4.387,57.68,99.06
"CID03",2025-11-01,222.8,105.5,"Serra Alta","Polo_1",22.7,16.23,83,4.387,57.68,99.06
"CID03",2025-12-01,220.4,107.4,"Serra Alta","Polo_1",22.7,16.23,83,4.387,57.68,99.06
"CID04",2019-01-01,125.8,106.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-02-01,144.8,107,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-03-01,152.2,105.2,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-04-01,160.5,101.2,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-05-01,158.1,98.3,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-06-01,152,96.5,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-07-01,133.2,91.9,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-08-01,140.5,96.2,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-09-01,130,98,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-10-01,114.8,97,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-11-01,109.5,97.3,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2019-12-01,122.3,99.9,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-01-01,126.3,103.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-02-01,134.4,114.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-03-01,154.7,102.9,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-04-01,158.9,109.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-05-01,160.3,108.8,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-06-01,151.8,98.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-07-01,145.9,98.8,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-08-01,131.1,96.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-09-01,122.4,96.8,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-10-01,116,101.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-11-01,111.3,105.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2020-12-01,125.6,106.5,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-01-01,128,106.5,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-02-01,137,106.8,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-03-01,153.4,109.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-04-01,154.3,110.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-05-01,159.7,103.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-06-01,157.2,104.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-07-01,149.5,93.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-08-01,142.5,98.9,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-09-01,131.9,94.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-10-01,110.8,97.5,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-11-01,117.1,96.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2021-12-01,119.8,103,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-01-01,132.1,108,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-02-01,141.1,107.2,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-03-01,153.6,108.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-04-01,157.5,106,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-05-01,169.3,101.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-06-01,164.2,97.9,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-07-01,161.4,96,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-08-01,145.3,98.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-09-01,135,97.9,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-10-01,113.5,100.2,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-11-01,120.8,106.9,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2022-12-01,112.1,102.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-01-01,127.4,109.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-02-01,152.4,111.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-03-01,159.9,115,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-04-01,170.8,107.5,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-05-01,169.8,105.2,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-06-01,160.4,103.5,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-07-01,160.5,100.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-08-01,149.9,102.3,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-09-01,133.7,99.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-10-01,124.6,108.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-11-01,120.5,101.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2023-12-01,126.2,111.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-01-01,137.5,113.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-02-01,145.1,112.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-03-01,165.4,110.3,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-04-01,172,103,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-05-01,168.6,101.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-06-01,162.3,103.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-07-01,160.5,101.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-08-01,144.6,102.2,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-09-01,129.7,101.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-10-01,121.1,100.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-11-01,126.1,104.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2024-12-01,121,106.2,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-01-01,135.4,110,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-02-01,152.5,112.4,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-03-01,173.1,111.3,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-04-01,176.6,109.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-05-01,176.9,107.3,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-06-01,176.8,107.7,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-07-01,170.3,106.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-08-01,153.7,96.6,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-09-01,134.7,102.5,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-10-01,132.8,106.5,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-11-01,120.8,105.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID04",2025-12-01,136.5,108.1,"Campo Novo","Polo_4",89.55,88.82,35,4.414,60.89,104.37
"CID05",2019-01-01,112.8,103,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-02-01,135.6,109.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-03-01,144.3,103.4,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-04-01,156.8,104.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-05-01,152,98.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-06-01,157.9,95,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-07-01,151.2,90.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-08-01,138.1,93.3,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-09-01,129.5,96.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-10-01,117.7,95.7,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-11-01,123.5,102.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2019-12-01,119.7,102.4,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-01-01,126,104.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-02-01,138,110.8,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-03-01,147.6,106.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-04-01,155.3,107.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-05-01,165.8,104.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-06-01,153,101.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-07-01,149,100.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-08-01,142.5,98.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-09-01,123.2,98.8,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-10-01,120.5,99.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-11-01,105.6,103,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2020-12-01,122.7,107.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-01-01,129.9,108.3,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-02-01,144.5,108.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-03-01,157.1,111.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-04-01,162.2,109.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-05-01,165.3,103.7,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-06-01,166.1,105.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-07-01,152.9,95.3,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-08-01,147.8,99.4,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-09-01,130.8,100,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-10-01,124.3,99.9,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-11-01,112.7,94.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2021-12-01,127.1,103.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-01-01,137.2,105.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-02-01,147.3,110.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-03-01,156.2,106.7,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-04-01,169.8,105.8,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-05-01,183.1,101.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-06-01,184.1,98.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-07-01,154.5,93.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-08-01,147.1,97.8,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-09-01,133.1,99.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-10-01,124.9,97.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-11-01,125.7,106.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2022-12-01,119.7,103,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-01-01,137.3,106.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-02-01,149.1,109.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-03-01,171.3,111.8,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-04-01,174.6,107.9,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-05-01,178,104.9,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-06-01,174.3,105.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-07-01,173.5,100.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-08-01,154.5,102.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-09-01,137.7,100.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-10-01,127.4,109.3,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-11-01,117.4,98.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2023-12-01,123.2,111,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-01-01,136.5,113.9,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-02-01,162.2,110.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-03-01,164.8,107.6,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-04-01,171,105.4,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-05-01,190.6,105.8,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-06-01,168,104.4,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-07-01,167.8,98.7,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-08-01,154.2,98.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-09-01,140.9,100.4,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-10-01,126.6,100,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-11-01,127.6,102.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2024-12-01,123.2,104.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-01-01,141.8,111.3,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-02-01,154.9,111.5,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-03-01,172.4,109.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-04-01,190.3,111.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-05-01,193.8,107.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-06-01,187.1,107.7,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-07-01,167.6,103.2,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-08-01,151.9,98.8,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-09-01,148.6,104.4,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-10-01,133.8,101.1,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-11-01,135.2,105.9,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID05",2025-12-01,132.7,105,"Rio Claro","Polo_5",24.41,49.73,30,3.661,57.33,112.5
"CID06",2019-01-01,141.2,105,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-02-01,158.6,108.8,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-03-01,166.1,103.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-04-01,187.3,104.3,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-05-01,181.9,98.4,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-06-01,186.4,97.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-07-01,178.4,92.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-08-01,162.4,95.3,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-09-01,147.5,96.8,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-10-01,138.7,97.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-11-01,138.8,98.7,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2019-12-01,133,102.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-01-01,139.8,105,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-02-01,166.1,112,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-03-01,161.4,104.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-04-01,177.7,106,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-05-01,200.6,107.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-06-01,186,100.6,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-07-01,180.1,101.7,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-08-01,162.6,95.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-09-01,159.2,100.4,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-10-01,138,101.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-11-01,134.4,100.6,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2020-12-01,131.7,105,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-01-01,141.5,106,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-02-01,168.6,107.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-03-01,182.8,107.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-04-01,189.8,112.3,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-05-01,186.9,99.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-06-01,182.5,104.9,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-07-01,182.2,93.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-08-01,171.4,97.4,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-09-01,149.7,98.6,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-10-01,136.5,98.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-11-01,136.8,91.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2021-12-01,137,101.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-01-01,154.2,103.6,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-02-01,170.4,109,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-03-01,184.6,105.3,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-04-01,192.4,107.9,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-05-01,195.5,102.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-06-01,200.5,99.6,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-07-01,186.1,95.8,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-08-01,171.2,95.7,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-09-01,160.4,97.7,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-10-01,139.4,97.9,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-11-01,131.8,107.9,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2022-12-01,151.8,100.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-01-01,169.3,107.9,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-02-01,171.9,111.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-03-01,196.2,109.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-04-01,203.7,109.3,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-05-01,201.4,105.9,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-06-01,197.2,102.8,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-07-01,199.8,100.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-08-01,170,101,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-09-01,158.6,101.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-10-01,147.7,111,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-11-01,143.7,101.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2023-12-01,143.7,110.4,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-01-01,170.1,113.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-02-01,167,110.4,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-03-01,193.4,108.9,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-04-01,198.3,102.6,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-05-01,196.5,101.6,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-06-01,208.2,101.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-07-01,192.6,100.3,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-08-01,172.3,101.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-09-01,169.9,101.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-10-01,155.9,100.7,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-11-01,143.8,101.6,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2024-12-01,149.1,106.3,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2025-01-01,168,107.3,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2025-02-01,181.4,109.1,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2025-03-01,211.8,108.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2025-04-01,206.4,111.2,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
"CID06",2025-05-01,215.7,105.5,"Monte Bello","Polo_4",83.13,91.53,52,4.695,62.48,96.61
